Ward Name,La Name,Ward Code,La Code
Girvan and South Carrick,South Ayrshire,S12000028,S13003094
Kyle,South Ayrshire,S13003092,S12000028
Troon,South Ayrshire,S13003087,S12000028
"Maybole, North Carrick and Coylton",South Ayrshire,S13003093,S12000028
Prestwick,South Ayrshire,S13003088,S12000028
Ayr West,South Ayrshire,S13003091,S12000028
Ayr East,South Ayrshire,S13003090,S12000028
Ayr North,South Ayrshire,S13003089,S12000028
