Ward Name,La Name,Ward Code,La Code
Giffnock and Thornliebank,East Renfrewshire,S12000011,S13002916
"Clarkston, Netherlee and Williamwood",East Renfrewshire,S13002917,S12000011
Newton Mearns South and Eaglesham,East Renfrewshire,S13002918,S12000011
Newton Mearns North and Neilston,East Renfrewshire,S13002915,S12000011
"Barrhead, Liboside and Uplawmoor",East Renfrewshire,S13002914,S12000011
