Ward Name,La Name,Ward Code,La Code
Musselburgh,East Lothian,S12000010,S13002908
"Tranent, Wallyford and Macmerry",East Lothian,S13002910,S12000010
"Preston, Seton and Gosford",East Lothian,S13002909,S12000010
North Berwick Coastal,East Lothian,S13002911,S12000010
Haddington and Lammermuir,East Lothian,S13002912,S12000010
Dunbar and East Linton,East Lothian,S13002913,S12000010
