Ward Name,La Name,Ward Code,La Code
Carholme,Lincoln,E07000138,E05010787
Boultham,Lincoln,E05010786,E07000138
Castle,Lincoln,E05010788,E07000138
Minster,Lincoln,E05010791,E07000138
Abbey,Lincoln,E05010784,E07000138
Park,Lincoln,E05010793,E07000138
Glebe,Lincoln,E05010789,E07000138
Witham,Lincoln,E05010794,E07000138
Hartsholme,Lincoln,E05010790,E07000138
Birchwood,Lincoln,E05010785,E07000138
Moorland,Lincoln,E05010792,E07000138
