Ward Name,La Name,Ward Code,La Code
Castle,Tamworth,E07000199,E05007069
Bolehall,Tamworth,E05007068,E07000199
Trinity,Tamworth,E05007074,E07000199
Belgrave,Tamworth,E05007067,E07000199
Glascote,Tamworth,E05007070,E07000199
Wilnecote,Tamworth,E05007075,E07000199
Amington,Tamworth,E05007066,E07000199
Stonydelph,Tamworth,E05007073,E07000199
Spital,Tamworth,E05007072,E07000199
Mercian,Tamworth,E05007071,E07000199
