Ward Name,La Name,Ward Code,La Code
Kirkwall West and Orphir,Orkney Islands,S12000023,S13002733
Kirkwall East,Orkney Islands,S13002732,S12000023
"East Mainland, South Ronaldsay and Burray",Orkney Islands,S13002736,S12000023
West Mainland,Orkney Islands,S13002735,S12000023
North Isles,Orkney Islands,S13002737,S12000023
Stromness and South Isles,Orkney Islands,S13002734,S12000023
