Ward Name,La Name,Ward Code,La Code,Value
City Centre,City of Edinburgh,S12000036,S13002929,
Leith Walk,City of Edinburgh,S13002930,S12000036
Fountainbridge/Craiglockhart,City of Edinburgh,S13002927,S12000036
Corstorphine/Murrayfield,City of Edinburgh,S13002924,S12000036
Morningside,City of Edinburgh,S13002928,S12000036
Southside/Newington,City of Edinburgh,S13002933,S12000036
Colinton/Fairmilehead,City of Edinburgh,S13002926,S12000036
Sighthill/Gorgie,City of Edinburgh,S13002925,S12000036
Drum Brae/Gyle,City of Edinburgh,S13002921,S12000036
Pentland Hills,City of Edinburgh,S13002920,S12000036
Almond,City of Edinburgh,S13002919,S12000036
Portobello/Craigmillar,City of Edinburgh,S13002935,S12000036
Craigentinny/Duddingston,City of Edinburgh,S13002932,S12000036
Liberton/Gilmerton,City of Edinburgh,S13002934,S12000036
Inverleith,City of Edinburgh,S13002923,S12000036
Forth,City of Edinburgh,S13002922,S12000036
Leith,City of Edinburgh,S13002931,S12000036
