Ward Name,La Name,Ward Code,La Code,Value
St. Peter's and North Laine,Brighton and Hove,E06000043,E05002434,
Regency,Brighton and Hove,E05002432,E06000043
Queen's Park,Brighton and Hove,E05002431,E06000043
Brunswick and Adelaide,Brighton and Hove,E05002420,E06000043
Central Hove,Brighton and Hove,E05002421,E06000043
Goldsmid,Brighton and Hove,E05002423,E06000043
Preston Park,Brighton and Hove,E05002430,E06000043
Withdean,Brighton and Hove,E05002439,E06000043
Hove Park,Brighton and Hove,E05002436,E06000043
Hollingdean and Stanmer,Brighton and Hove,E05002426,E06000043
Patcham,Brighton and Hove,E05002429,E06000043
Rottingdean Coastal,Brighton and Hove,E05002433,E06000043
Hangleton and Knoll,Brighton and Hove,E05002424,E06000043
Moulsecoomb and Bevendean,Brighton and Hove,E05002427,E06000043
East Brighton,Brighton and Hove,E05002422,E06000043
Hanover and Elm Grove,Brighton and Hove,E05002425,E06000043
Woodingdean,Brighton and Hove,E05002440,E06000043
Westbourne,Brighton and Hove,E05002437,E06000043
Wish,Brighton and Hove,E05002438,E06000043
South Portslade,Brighton and Hove,E05002435,E06000043
North Portslade,Brighton and Hove,E05002428,E06000043
